"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"3438";"1231724855088832513_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.11212499999999999, 0.07045833333333333, 0.10679166666666667]"
"3439";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11529545454545455, 0.09352272727272727, 0.12163636363636364]"
"3440";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.12164705882352941, 0.07776470588235294, 0.10561764705882352]"
"3441";"1044699031488802816_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.13517142857142858, 0.09439999999999998, 0.1286]"
"3442";"1233969515341533186_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sug";"[0.08685714285714285, 0.1535714285714286, 0.12150000000000001]"
"3443";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.10105555555555557, 0.1436666666666667, 0.13733333333333336]"
"3444";"1194020753156575232_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.15499999999999997, 0.1413953488372093, 0.13690697674418606]"
"3445";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.08885365853658536, 0.07582926829268292, 0.09119512195121951]"
"3446";"1221821608647479296_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.26322222222222225, 0.17340740740740743, 0.23074074074074072]"
"3447";"1227465054091665409_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.15721428571428572, 0.07907142857142857, 0.142]"
"3448";"1101256048965488640_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.11460000000000001, 0.1647, 0.1368]"
"3449";"1079045660106809347_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13294444444444442, 0.09155555555555554, 0.11072222222222222]"
"3450";"1232459383675682816_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.14608571428571426, 0.1372, 0.15065714285714285]"
"3451";"1234560222963945474_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.094, 0.10400000000000001, 0.08149999999999999]"
"3452";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0, 0, 0]"
"3453";"1238285143669968896_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.07007317073170732, 0.039609756097560976, 0.056073170731707325]"
"3454";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1666, 0.0792, 0.1345]"
"3455";"979003177407320064_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.07422222222222223, 0.03677777777777777, 0.06422222222222224]"
"3456";"1233035345761099777_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.1626666666666667, 0.16358333333333333, 0.13325]"
"3457";"1135548645108002816_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.17088, 0.14592, 0.16484000000000001]"
"3458";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.08502564102564102, 0.06205128205128205, 0.07797435897435898]"
"3459";"1144429706957209605_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.14964, 0.09419999999999998, 0.12348]"
"3460";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.05530769230769231, 0.03923076923076923, 0.05515384615384615]"
"3461";"1120673772430868481_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.09525000000000002, 0.16715, 0.14595000000000002]"
"3462";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.13805263157894734, 0.12810526315789475, 0.13673684210526316]"
"3463";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.19418421052631576, 0.15360526315789474, 0.19076315789473686]"
"3464";"1230677215127494656_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.10158333333333334, 0.09029166666666666, 0.10362500000000001]"
"3465";"1234501255629766656_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sug";"[0.0913888888888889, 0.08980555555555554, 0.09958333333333333]"
"3466";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.207675, 0.10974999999999999, 0.166025]"
"3467";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.12527999999999997, 0.13424000000000003, 0.13604000000000002]"
"3468";"1121924499564388352_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.271972972972973, 0.17602702702702705, 0.22964864864864865]"
"3469";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.24408333333333335, 0.17025, 0.21775]"
"3470";"1232284019431297026_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.094, 0.094, 0.10680952380952383]"
"3471";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.20804166666666668, 0.12883333333333333, 0.170875]"
"3472";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.13015384615384618, 0.14400000000000002, 0.15353846153846154]"
"3473";"1142720964762882049_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1321818181818182, 0.10027272727272728, 0.11227272727272729]"
"3474";"1232560309254184960_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.16621621621621624, 0.12978378378378377, 0.14013513513513515]"
"3475";"976080148201181185_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.026666666666666665, 0.02438888888888889, 0.041944444444444444]"
"3476";"1248253043704918016_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]";"non_toxic";"exp";"[0.11806250000000001, 0.0763125, 0.0960625]"
"3477";"1055776687697354752_train";"AGAINST";"Bernie Sanders";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1127391304347826, 0.08389130434782609, 0.10271739130434784]"
"3478";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1566176470588235, 0.1121764705882353, 0.13273529411764706]"
"3479";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"3480";"1197609527346188288_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08145454545454546, 0.16372727272727275, 0.09736363636363636]"
"3481";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1571842105263158, 0.14671052631578949, 0.15794736842105264]"
"3482";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1336842105263158, 0.09526315789473684, 0.11334210526315791]"
"3483";"1189894407975133184_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.18816279069767444, 0.15686046511627905, 0.17851162790697672]"
"3484";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11797777777777778, 0.08471111111111111, 0.09511111111111109]"
"3485";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sug";"[0.08760869565217391, 0.05560869565217391, 0.07543478260869564]"
"3486";"1010912074262724608_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.1137142857142857, 0.1216734693877551, 0.12191836734693878]"
"3487";"1152783951120994304_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.27415, 0.20395, 0.2766]"
"3488";"1002303179969753088_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"toxic";"sug";"[0.0807741935483871, 0.05132258064516129, 0.07735483870967742]"
"3489";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16627586206896552, 0.12824137931034485, 0.1402413793103448]"
"3490";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.148, 0.09949999999999999, 0.17314285714285713]"
"3491";"1237415668833804294_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.17535714285714285, 0.15742857142857145, 0.18814285714285714]"
"3492";"1267650409663025154_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1346521739130435, 0.1113913043478261, 0.13830434782608697]"
"3493";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.1388372093023256, 0.13811627906976745, 0.15472093023255815]"
"3494";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.3068666666666667, 0.21446666666666667, 0.23333333333333334]"
"3495";"1208236001023401984_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.13192592592592595, 0.128, 0.10377777777777777]"
"3496";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.039933333333333335, 0.026699999999999998, 0.03256666666666667]"
"3497";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.068, 0.1134, 0.08700000000000001]"
"3498";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]";"non_toxic";"sta";"[0.16894285714285712, 0.10394285714285714, 0.11257142857142859]"
"3499";"1217296245108232194_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.19471999999999998, 0.18204, 0.17400000000000002]"
"3500";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.1314468085106383, 0.11446808510638298, 0.13061702127659575]"
"3501";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.15408823529411766, 0.09670588235294117, 0.13588235294117648]"
"3502";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.17658333333333331, 0.1115, 0.159]"
"3503";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1034, 0.11605000000000001, 0.10090000000000002]"
"3504";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.278, 0.14231249999999998, 0.22587500000000005]"
"3505";"1235043592239906816_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sug";"[0.1095217391304348, 0.07628260869565218, 0.09373913043478259]"
"3506";"1255500249294143498_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.15569230769230769, 0.11646153846153846, 0.13423076923076924]"
"3507";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11659523809523809, 0.10804761904761906, 0.10576190476190477]"
"3508";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"que";"[0.20164999999999997, 0.13115000000000002, 0.17492500000000002]"
"3509";"1231013752167755776_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12308333333333334, 0.10654166666666666, 0.10933333333333334]"
"3510";"1238915208648720385_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.2046, 0.15686666666666665, 0.18133333333333335]"
"3511";"1190414941636960256_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.16933333333333334, 0.09422222222222222, 0.13755555555555554]"
"3512";"1062724637656838145_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15435294117647058, 0.10282352941176469, 0.12988235294117648]"
"3513";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.18842105263157896, 0.13321052631578945, 0.1988421052631579]"
"3514";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.10076744186046512, 0.0608139534883721, 0.07262790697674418]"
"3515";"1125522547645329408_train";"FAVOR";"Bernie Sanders";"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.2575, 0.17035714285714287, 0.1935]"
"3516";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.1126, 0.10017777777777778, 0.11980000000000002]"
"3517";"1242086452529434628_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.15012, 0.11180000000000001, 0.13208]"
"3518";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.08723684210526314, 0.060631578947368425, 0.07457894736842105]"
"3519";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17116216216216218, 0.10408108108108108, 0.15791891891891893]"
"3520";"1167078637587222531_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.14717391304347827, 0.08656521739130435, 0.1410869565217391]"
"3521";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sug";"[0.20639285714285713, 0.1728214285714286, 0.19560714285714287]"
"3522";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.0975, 0.08142857142857143, 0.10514285714285714]"
"3523";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sta";"[0.09754166666666668, 0.07229166666666666, 0.06479166666666668]"
"3524";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.2009, 0.0969, 0.15960000000000002]"
"3525";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"toxic";"oth";"[0.12566666666666668, 0.17166666666666666, 0.17355555555555557]"
"3526";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.2384411764705882, 0.17241176470588232, 0.21829411764705883]"
"3527";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"que";"[0.22003030303030302, 0.1778181818181818, 0.2067575757575758]"
"3528";"1260739945301528582_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.10464000000000001, 0.10092000000000001, 0.08864000000000001]"
"3529";"1012353535713792000_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.0905, 0.0996875, 0.101]"
"3530";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"que";"[0.18739473684210525, 0.14642105263157895, 0.1761842105263158]"
"3531";"1087120834026704896_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.037611111111111116, 0.05594444444444445, 0.04494444444444444]"
"3532";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.07644000000000001, 0.040760000000000005, 0.06756000000000001]"
"3533";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"que";"[0.1128095238095238, 0.09407142857142858, 0.10004761904761907]"
"3534";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.054566666666666666, 0.07976666666666667, 0.09073333333333335]"
"3535";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11013043478260869, 0.08595652173913043, 0.1187391304347826]"
"3536";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.08904166666666667, 0.10745833333333334, 0.11145833333333333]"
"3537";"1101319746190958592_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"oth";"[0.1005151515151515, 0.06772727272727272, 0.10815151515151515]"
"3538";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.18762499999999996, 0.14297500000000002, 0.165925]"
"3539";"1012743359079862273_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.0870909090909091, 0.157, 0.11595454545454546]"
"3540";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18096551724137933, 0.11468965517241378, 0.17920689655172417]"
"3541";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.0974, 0.08085, 0.07744999999999999]"
"3542";"1190013041082945537_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.12182857142857144, 0.11668571428571428, 0.10877142857142859]"
"3543";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.1186111111111111, 0.16583333333333333, 0.17252777777777778]"
"3544";"1192073177230385152_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.05785, 0.028349999999999997, 0.04445]"
"3545";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"que";"[0.17868000000000003, 0.13976, 0.1418]"
"3546";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.15407692307692308, 0.20788461538461536, 0.18369230769230768]"
"3547";"953375467888930818_train";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09376470588235293, 0.07870588235294118, 0.07111764705882354]"
"3548";"1227677166428618752_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.14570731707317072, 0.11814634146341461, 0.17229268292682928]"
"3549";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.0047777777777777775, 0.050722222222222224, 0.025277777777777777]"
"3550";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.06888636363636363, 0.05768181818181819, 0.07120454545454545]"
"3551";"1232527801405718528_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.11464285714285714, 0.105, 0.12435714285714286]"
"3552";"1234096153362300928_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16108695652173913, 0.1215217391304348, 0.13556521739130434]"
"3553";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.1561764705882353, 0.1633235294117647, 0.14358823529411763]"
"3554";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16378571428571428, 0.14085714285714288, 0.16652380952380955]"
"3555";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.0929032258064516, 0.09470967741935483, 0.10970967741935485]"
"3556";"1067616872160387072_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1458235294117647, 0.10973529411764706, 0.1306176470588235]"
"3557";"1098325363271307266_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.053649999999999996, 0.044950000000000004, 0.06605]"
"3558";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.20247826086956522, 0.1342608695652174, 0.1785217391304348]"
"3559";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.12723076923076923, 0.08764102564102563, 0.11256410256410258]"
"3560";"1014894935613558786_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.05983333333333333, 0.04179166666666667, 0.05425]"
"3561";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.147, 0.1312, 0.133]"
"3562";"1229893408463843328_train";"FAVOR";"Bernie Sanders";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15785, 0.09154999999999999, 0.1346]"
"3563";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"oth";"[0.1341818181818182, 0.12518181818181817, 0.12981818181818183]"
"3564";"1240158698623782913_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.16583870967741932, 0.1453548387096774, 0.14406451612903226]"
"3565";"1217838899961221121_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.024333333333333332, 0.03248148148148148, 0.022037037037037036]"
"3566";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.19552941176470587, 0.15411764705882353, 0.19876470588235295]"
"3567";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.2532962962962963, 0.18725925925925926, 0.24274074074074076]"
"3568";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14573333333333333, 0.1278, 0.12646666666666667]"
"3569";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08659574468085107, 0.07774468085106383, 0.08382978723404254]"
"3570";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.09808333333333334, 0.07375, 0.06695833333333333]"
"3571";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.18943243243243243, 0.14040540540540541, 0.1762162162162162]"
"3572";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.12415384615384616, 0.08484615384615385, 0.09938461538461539]"
