"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"4648";"1238522682951569410_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.14652941176470585, 0.12391176470588236, 0.14802941176470588]"
"4649";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.09417857142857144, 0.1467142857142857, 0.11396428571428574]"
"4650";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.2158965517241379, 0.2299310344827586, 0.20155172413793104]"
"4651";"1240306758154887169_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.09422727272727273, 0.08945454545454547, 0.08168181818181817]"
"4652";"1188614274882703366_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17313793103448274, 0.1310344827586207, 0.14668965517241378]"
"4653";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.134575, 0.12235, 0.12412499999999997]"
"4654";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sug";"[0.03213793103448276, 0.045275862068965514, 0.03737931034482759]"
"4655";"1273624346142093316_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.14863636363636365, 0.1175909090909091, 0.10604545454545455]"
"4656";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.15197142857142856, 0.1474, 0.17231428571428567]"
"4657";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sug";"[0.027348837209302323, 0.04295348837209302, 0.030930232558139537]"
"4658";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0, 0, 0]"
"4659";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.13685365853658538, 0.08490243902439025, 0.13582926829268294]"
"4660";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.12155172413793103, 0.09631034482758621, 0.10613793103448275]"
"4661";"1023920449900752896_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.0970625, 0.0844375, 0.0978125]"
"4662";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.19119047619047622, 0.1556428571428571, 0.1817857142857143]"
"4663";"1076126904573444096_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.09852631578947368, 0.07457894736842106, 0.12478947368421052]"
"4664";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0.13912121212121212, 0.18493939393939396, 0.19396969696969696]"
"4665";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.023466666666666667, 0.03779999999999999, 0.0268]"
"4666";"1225613529635418113_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.0875909090909091, 0.05977272727272727, 0.06877272727272726]"
"4667";"1231587245091672065_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.14806249999999999, 0.1091875, 0.109375]"
"4668";"1027726160166301697_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.09354545454545454, 0.052227272727272726, 0.08095454545454545]"
"4669";"1031638443296780293_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0, 0, 0]"
"4670";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.15065517241379311, 0.09975862068965519, 0.14062068965517244]"
"4671";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.0636046511627907, 0.05525581395348837, 0.07588372093023256]"
"4672";"1035244296902004738_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0.060200000000000004, 0.10963333333333335, 0.10946666666666666]"
"4673";"1011028898279112704_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.06385714285714286, 0.05, 0.05752380952380952]"
"4674";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.12892857142857142, 0.09966666666666667, 0.11699999999999999]"
"4675";"1110707730329845760_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.11212, 0.09412, 0.11832]"
"4676";"1057335484907630593_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.15225, 0.1443125, 0.16025]"
"4677";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16813333333333333, 0.1562666666666667, 0.19086666666666666]"
"4678";"1083773275883388928_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sta";"[0, 0, 0]"
"4679";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.08092307692307693, 0.08061538461538462, 0.08730769230769231]"
"4680";"1260206280599314432_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.19809090909090907, 0.10309090909090911, 0.1575]"
"4681";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"que";"[0, 0, 0]"
"4682";"1078847289177849856_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.18171428571428572, 0.10221428571428572, 0.16264285714285714]"
"4683";"976849815534436357_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"oth";"[0.02519047619047619, 0.01280952380952381, 0.026571428571428572]"
"4684";"1237016508221607938_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.11925925925925925, 0.13074074074074074, 0.11818518518518518]"
"4685";"1244765013497098240_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.17908888888888888, 0.12182222222222222, 0.16226666666666667]"
"4686";"958834978560786432_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1036923076923077, 0.14553846153846156, 0.11507692307692308]"
"4687";"1134600764838547456_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sug";"[0.13872727272727273, 0.15954545454545455, 0.17563636363636362]"
"4688";"1024442024089530368_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.05263157894736842, 0.02731578947368421, 0.03542105263157895]"
"4689";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0, 0, 0]"
"4690";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.03453846153846154, 0.01176923076923077, 0.02919230769230769]"
"4691";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.071875, 0.06734375, 0.077]"
"4692";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.12125000000000001, 0.11955, 0.11627499999999999]"
"4693";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15805555555555553, 0.13633333333333333, 0.166]"
"4694";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.08024242424242424, 0.08284848484848485, 0.07793939393939395]"
"4695";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.07721875, 0.05646875, 0.07609375]"
"4696";"1199873056317030400_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.211, 0.14595238095238094, 0.15847619047619046]"
"4697";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]";"toxic";"oth";"[0.11910526315789473, 0.07852631578947368, 0.08478947368421053]"
"4698";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16966666666666666, 0.09193333333333334, 0.13473333333333332]"
"4699";"1197946113896124417_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16856410256410256, 0.14248717948717948, 0.16305128205128205]"
"4700";"1244769292291317760_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.10725000000000003, 0.15735714285714283, 0.12532142857142856]"
"4701";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.16143589743589745, 0.11292307692307692, 0.13187179487179485]"
"4702";"958840474453921792_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sug";"[0.22638461538461535, 0.12765384615384615, 0.19534615384615386]"
"4703";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.253953488372093, 0.19188372093023254, 0.24234883720930236]"
"4704";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12444736842105264, 0.07657894736842105, 0.10302631578947367]"
"4705";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sug";"[0.11433333333333333, 0.08369444444444446, 0.09416666666666666]"
"4706";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.037096774193548385, 0.0825483870967742, 0.05629032258064517]"
"4707";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0, 0, 0]"
"4708";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.06603225806451614, 0.03848387096774194, 0.05832258064516129]"
"4709";"1274075323538145282_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16951612903225807, 0.12190322580645162, 0.15809677419354837]"
"4710";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.10147500000000001, 0.063725, 0.07392499999999999]"
"4711";"1134600910728908801_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.14657499999999998, 0.15165, 0.145225]"
"4712";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.05619354838709678, 0.06661290322580644, 0.07416129032258065]"
"4713";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0.13602272727272727, 0.14054545454545453, 0.11977272727272728]"
"4714";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.196675, 0.16984999999999997, 0.208425]"
"4715";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.19023999999999996, 0.13948, 0.16676000000000002]"
"4716";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.10775, 0.07843181818181819, 0.1037727272727273]"
"4717";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17297500000000002, 0.16817500000000002, 0.178825]"
"4718";"1273192097193967616_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.09505263157894737, 0.05402631578947368, 0.08676315789473685]"
"4719";"1207618701140193280_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.3215833333333333, 0.24791666666666667, 0.30633333333333335]"
"4720";"955784656514895872_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0, 0, 0]"
"4721";"1243603269277995008_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.18388235294117644, 0.14052941176470587, 0.14509803921568626]"
"4722";"1079402052596441088_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.08272222222222221, 0.08322222222222223, 0.09533333333333333]"
"4723";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.10400000000000001, 0.10237209302325581, 0.11516279069767442]"
"4724";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.09283720930232559, 0.09993023255813953, 0.09213953488372092]"
"4725";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.12231034482758622, 0.09213793103448277, 0.10027586206896554]"
"4726";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.14297560975609755, 0.11958536585365855, 0.14863414634146344]"
"4727";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07111111111111111, 0.05107407407407408, 0.060000000000000005]"
"4728";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.08439285714285714, 0.11478571428571428, 0.1012857142857143]"
"4729";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.04603571428571429, 0.0465, 0.05453571428571429]"
"4730";"1273962494512553986_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.140125, 0.1556875, 0.138125]"
"4731";"1237856506457931776_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]";"toxic";"sta";"[0.16515789473684211, 0.10694736842105264, 0.1483157894736842]"
"4732";"1240789402990845955_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.2843333333333333, 0.15158333333333335, 0.22891666666666666]"
"4733";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.13353125, 0.13084375, 0.14003125000000002]"
"4734";"1120355134955978752_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.1236875, 0.10137499999999999, 0.12775]"
"4735";"1189981678506270720_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.166, 0.14673333333333333, 0.17119999999999996]"
"4736";"1122522958696734721_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.11645714285714287, 0.09745714285714284, 0.1098]"
"4737";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.21754838709677418, 0.17077419354838708, 0.20361290322580647]"
"4738";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.08275, 0.061625, 0.07377500000000001]"
"4739";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.13972, 0.09248, 0.12308]"
"4740";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.25317647058823534, 0.12641176470588236, 0.189]"
"4741";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1402857142857143, 0.12885714285714286, 0.14528571428571427]"
"4742";"1243904062568960001_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.0625, 0.05, 0.07880000000000001]"
"4743";"1239284168623681536_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.12641176470588236, 0.12688235294117647, 0.1254705882352941]"
"4744";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.0855, 0.1033846153846154, 0.08192307692307692]"
"4745";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.0625, 0.049666666666666665, 0.06911111111111111]"
"4746";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.29343243243243244, 0.214945945945946, 0.26694594594594595]"
"4747";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.13544, 0.09148000000000002, 0.13076000000000002]"
"4748";"1217463175974703110_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.06620689655172414, 0.04013793103448276, 0.05420689655172414]"
"4749";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0, 0, 0]"
"4750";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.051000000000000004, 0.024066666666666667, 0.046933333333333334]"
"4751";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"toxic";"oth";"[0.08248571428571429, 0.09531428571428573, 0.08908571428571428]"
"4752";"980223495689785344_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.11242857142857142, 0.10871428571428572, 0.11642857142857142]"
"4753";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.16728260869565217, 0.10856521739130434, 0.15378260869565216]"
"4754";"1079851187153694720_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.04502857142857143, 0.0366, 0.03685714285714286]"
"4755";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18680555555555556, 0.12630555555555556, 0.17927777777777776]"
"4756";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.058945945945945946, 0.07448648648648648, 0.06624324324324324]"
"4757";"1165987403984596992_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1626, 0.0928, 0.12545]"
"4758";"1235655564622827520_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]";"toxic";"sta";"[0.028896551724137933, 0.09375862068965518, 0.05979310344827586]"
"4759";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1456451612903226, 0.09793548387096775, 0.13799999999999998]"
"4760";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.18044680851063832, 0.21823404255319148, 0.2133617021276596]"
"4761";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.1927058823529412, 0.15805882352941178, 0.18179411764705883]"
"4762";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.24699999999999994, 0.1658076923076923, 0.1926153846153846]"
"4763";"1108918073212305408_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]";"toxic";"exp";"[0.1721, 0.12840000000000001, 0.1541]"
"4764";"1022680794916114432_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"4765";"1144006183088508929_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0, 0, 0]"
"4766";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17062500000000003, 0.1095625, 0.14525]"
"4767";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.18741860465116278, 0.12453488372093022, 0.1436046511627907]"
"4768";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.24169230769230765, 0.1336923076923077, 0.17223076923076922]"
"4769";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.12811904761904763, 0.08721428571428572, 0.11288095238095237]"
"4770";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.10786486486486488, 0.1189189189189189, 0.1238108108108108]"
"4771";"1241733183785308164_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]";"non_toxic";"oth";"[0.07473913043478261, 0.08504347826086957, 0.09434782608695652]"
"4772";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]";"non_toxic";"oth";"[0.15487804878048783, 0.08631707317073171, 0.12560975609756098]"
"4773";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.10859523809523809, 0.1039047619047619, 0.11276190476190477]"
"4774";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.07703846153846154, 0.06676923076923076, 0.05811538461538462]"
"4775";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.13934210526315788, 0.09894736842105263, 0.1355]"
"4776";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]";"non_toxic";"sta";"[0.07628571428571429, 0.044642857142857144, 0.06160714285714286]"
"4777";"1055406470009774085_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.03365714285714286, 0.03154285714285714, 0.025285714285714286]"
"4778";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.18968085106382976, 0.11029787234042551, 0.1570851063829787]"
"4779";"1131095904646078464_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1591, 0.13474999999999998, 0.1699]"
"4780";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.051666666666666666, 0.08433333333333333, 0.06872222222222223]"
"4781";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"que";"[0.20973529411764708, 0.15517647058823528, 0.19841176470588237]"
"4782";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.17523529411764704, 0.10700000000000001, 0.17329411764705882]"
"4783";"1101255962386722818_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]";"toxic";"sta";"[0.157, 0.11379069767441861, 0.12193023255813952]"
"4784";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16110526315789472, 0.10689473684210526, 0.15694736842105264]"
"4785";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16017948717948718, 0.1372051282051282, 0.149025641025641]"
"4786";"1200913608584114176_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.068, 0.07339999999999999, 0.082]"
"4787";"1269805678530408448_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.09625000000000002, 0.10085714285714287, 0.12996428571428573]"
