"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"4435";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.185, 0.16160526315789472, 0.19557894736842107]"
"4436";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.08166666666666665, 0.09411111111111112, 0.08095555555555556]"
"4437";"1251917166192013312_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.06375, 0.030083333333333333, 0.058666666666666666]"
"4438";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.2121463414634146, 0.17141463414634145, 0.1724390243902439]"
"4439";"1111972950297710592_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.05071428571428571, 0.02767857142857143, 0.04332142857142857]"
"4440";"1146262964581761024_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.22013157894736837, 0.1617894736842105, 0.22784210526315785]"
"4441";"1212057762965921794_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]";"non_toxic";"exp";"[0.1497, 0.14215, 0.17115]"
"4442";"1244364028400611329_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.1731851851851852, 0.1391111111111111, 0.14488888888888893]"
"4443";"1239380936128684033_train";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1372857142857143, 0.12947619047619047, 0.13566666666666669]"
"4444";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.11034210526315788, 0.060578947368421045, 0.09599999999999999]"
"4445";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.23903333333333338, 0.14376666666666665, 0.2094666666666667]"
"4446";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1679375, 0.18046875, 0.15965625]"
"4447";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sug";"[0.15275, 0.10878571428571428, 0.136]"
"4448";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]";"toxic";"exp";"[0.1920769230769231, 0.1416923076923077, 0.1844102564102564]"
"4449";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"4450";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10011538461538462, 0.05715384615384615, 0.08146153846153846]"
"4451";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16509302325581396, 0.13611627906976745, 0.15555813953488373]"
"4452";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.15257500000000002, 0.10639999999999998, 0.14347499999999996]"
"4453";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1177, 0.0719, 0.09476666666666668]"
"4454";"1205135191515238401_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.06973076923076924, 0.08042307692307693, 0.07411538461538461]"
"4455";"1200545070681927680_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.12078260869565217, 0.13882608695652174, 0.13339130434782612]"
"4456";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.216, 0.1906153846153846, 0.2042820512820513]"
"4457";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1651935483870968, 0.14764516129032257, 0.16419354838709677]"
"4458";"1156749834038185984_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.02408, 0.0292, 0.03292]"
"4459";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.23978787878787883, 0.17024242424242425, 0.2452121212121212]"
"4460";"1156387887807639553_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]";"non_toxic";"sta";"[0.16942857142857146, 0.1352857142857143, 0.1365357142857143]"
"4461";"1035243739420209154_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.024291666666666666, 0.043541666666666666, 0.035]"
"4462";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.21310256410256406, 0.21510256410256412, 0.2032307692307692]"
"4463";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.12048780487804879, 0.08529268292682927, 0.10973170731707318]"
"4464";"1149797855730659328_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.21681818181818185, 0.15272727272727277, 0.18136363636363634]"
"4465";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.21076190476190476, 0.1441904761904762, 0.1829047619047619]"
"4466";"1176720009403330560_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sug";"[0.07865116279069767, 0.039, 0.0686046511627907]"
"4467";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08585000000000001, 0.05465, 0.076075]"
"4468";"1239358570308632576_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15207142857142858, 0.07671428571428572, 0.08521428571428571]"
"4469";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.27688235294117647, 0.20820588235294116, 0.26994117647058824]"
"4470";"977386690548518912_train";"FAVOR";"Joe Biden";"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.35259999999999997, 0.2266, 0.2962666666666667]"
"4471";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.22080000000000002, 0.1123, 0.1412]"
"4472";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.2340857142857143, 0.1960857142857143, 0.2294571428571429]"
"4473";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.20242857142857146, 0.13233333333333333, 0.16671428571428573]"
"4474";"1239359143141691393_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14284210526315788, 0.08605263157894737, 0.11952631578947367]"
"4475";"1122961206032175104_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1140909090909091, 0.06309090909090909, 0.08827272727272727]"
"4476";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.06508333333333333, 0.04858333333333334, 0.05941666666666667]"
"4477";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09326666666666666, 0.08666666666666666, 0.10533333333333333]"
"4478";"1144067852510670849_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.15283333333333335, 0.11741666666666666, 0.14841666666666667]"
"4479";"1259842755330801668_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1829090909090909, 0.12224242424242424, 0.15315151515151515]"
"4480";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13676923076923078, 0.08853846153846154, 0.12734615384615383]"
"4481";"1172345122870177792_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.08185185185185186, 0.04444444444444445, 0.06555555555555556]"
"4482";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.21586666666666662, 0.16846666666666668, 0.2076666666666667]"
"4483";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1961875, 0.104375, 0.158]"
"4484";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.13115909090909092, 0.12161363636363638, 0.11061363636363636]"
"4485";"1239373868386697216_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.07229411764705883, 0.05452941176470588, 0.038]"
"4486";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.10388888888888889, 0.12655555555555556, 0.10955555555555556]"
"4487";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sta";"[0.10830555555555556, 0.06508333333333333, 0.08488888888888887]"
"4488";"1251374152507969537_train";"FAVOR";"Joe Biden";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1726875, 0.1374375, 0.16775]"
"4489";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.11986666666666666, 0.0665, 0.09403333333333333]"
"4490";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.1922666666666667, 0.16882222222222223, 0.18544444444444447]"
"4491";"1240668284317564929_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.18900000000000003, 0.12694594594594594, 0.1635135135135135]"
"4492";"1221971221853671424_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.1778, 0.11320000000000001, 0.168]"
"4493";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.26414999999999994, 0.21022500000000002, 0.2441750000000001]"
"4494";"1021847185095372805_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17452380952380953, 0.11857142857142858, 0.15304761904761904]"
"4495";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.051133333333333336, 0.027533333333333333, 0.041933333333333336]"
"4496";"1225060388787671042_train";"FAVOR";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07543749999999999, 0.0625, 0.0898125]"
"4497";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.11317647058823531, 0.07511764705882354, 0.09729411764705882]"
"4498";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.1259189189189189, 0.10324324324324324, 0.13224324324324324]"
"4499";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1922142857142857, 0.11657142857142856, 0.1917142857142857]"
"4500";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08207142857142857, 0.0585952380952381, 0.07604761904761904]"
"4501";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11490909090909093, 0.09065909090909091, 0.11149999999999999]"
"4502";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.1418918918918919, 0.12635135135135134, 0.1456216216216216]"
"4503";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08868181818181818, 0.08447727272727272, 0.09543181818181817]"
"4504";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.10660869565217392, 0.06882608695652175, 0.08165217391304347]"
"4505";"1160552900206030848_train";"FAVOR";"Joe Biden";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1136, 0.10969999999999999, 0.1255]"
"4506";"1153085544403890176_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.0958125, 0.0584375, 0.07275000000000001]"
"4507";"N/A_train";"FAVOR";"Joe Biden";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.33805405405405403, 0.22856756756756755, 0.2855945945945946]"
"4508";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10207317073170731, 0.08170731707317072, 0.0899268292682927]"
"4509";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0, 0, 0]"
"4510";"N/A_train";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.13390625, 0.10168749999999999, 0.1288125]"
"4511";"1099419225641414661_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0.0927, 0.06939999999999999, 0.0888]"
"4512";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.17423076923076922, 0.13223076923076924, 0.13476923076923078]"
"4513";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.22755263157894737, 0.1302894736842105, 0.1903684210526316]"
"4514";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1661, 0.10647500000000001, 0.15059999999999998]"
"4515";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.014444444444444446, 0.026666666666666665, 0.026777777777777775]"
"4516";"N/A_train";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1269705882352941, 0.0862941176470588, 0.10108823529411765]"
"4517";"1033691695140012033_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]";"non_toxic";"sta";"[0.0622, 0.054000000000000006, 0.0491]"
"4518";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07694444444444444, 0.0885, 0.08433333333333333]"
"4519";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"exp";"[0.15584615384615383, 0.153, 0.15746153846153849]"
"4520";"1088527597879861248_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.14829166666666668, 0.07987499999999999, 0.13991666666666666]"
"4521";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"toxic";"sta";"[0.15440625, 0.10737499999999998, 0.136125]"
"4522";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.12423333333333333, 0.10006666666666666, 0.111]"
"4523";"1200903033732780032_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.13510256410256408, 0.10202564102564103, 0.11728205128205128]"
"4524";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08457142857142859, 0.15271428571428572, 0.13128571428571428]"
"4525";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sug";"[0.16651282051282054, 0.14325641025641025, 0.15569230769230766]"
"4526";"1035363987913945088_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.24707142857142858, 0.15221428571428572, 0.18642857142857142]"
"4527";"955089501923225600_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]";"non_toxic";"sta";"[0.08981249999999999, 0.084125, 0.0801875]"
"4528";"1189084170175180800_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0, 0, 0]"
"4529";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1678108108108108, 0.13910810810810811, 0.16816216216216218]"
"4530";"1035227570541920262_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16544444444444442, 0.12344444444444444, 0.1711111111111111]"
"4531";"1223287636338642948_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.02905263157894737, 0.037421052631578945, 0.04242105263157895]"
"4532";"1101107522453286913_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.15684615384615386, 0.1006153846153846, 0.13553846153846155]"
"4533";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.12033333333333333, 0.13443333333333332, 0.12663333333333335]"
"4534";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.1482820512820513, 0.12489743589743589, 0.14646153846153848]"
"4535";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.19745454545454547, 0.10781818181818181, 0.14009090909090907]"
"4536";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.17370731707317072, 0.1400731707317073, 0.1708048780487805]"
"4537";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15707317073170732, 0.13773170731707318, 0.1428780487804878]"
"4538";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0, 0, 0]"
"4539";"1239366922057244677_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.08910344827586207, 0.1136551724137931, 0.11475862068965519]"
"4540";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.10586363636363637, 0.07020454545454546, 0.07175]"
"4541";"1112379063190970374_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.15328, 0.09992, 0.14224]"
"4542";"1262791866187161601_train";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.22773913043478258, 0.18917391304347825, 0.2175217391304348]"
"4543";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17415789473684212, 0.11431578947368419, 0.1483157894736842]"
"4544";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.24436363636363637, 0.20236363636363636, 0.19236363636363638]"
"4545";"962536761741193217_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.10250000000000001, 0.056124999999999994, 0.0834375]"
"4546";"1033744445622169600_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17885714285714288, 0.13233333333333333, 0.1275238095238095]"
"4547";"N/A_train";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.1206842105263158, 0.08744736842105265, 0.11415789473684211]"
"4548";"1128475653962108928_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.23442857142857143, 0.1495, 0.18957142857142859]"
"4549";"N/A_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"exp";"[0.1365909090909091, 0.0873409090909091, 0.12038636363636362]"
"4550";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.1617391304347826, 0.09321739130434784, 0.14465217391304347]"
"4551";"1240106845601177602_train";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.07061290322580645, 0.04909677419354839, 0.06822580645161291]"
"4552";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1749, 0.10626666666666666, 0.13973333333333335]"
"4553";"1239363730317742081_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.07670833333333334, 0.12141666666666667, 0.11058333333333333]"
"4554";"1045271900304228352_train";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15371428571428575, 0.12237142857142858, 0.15157142857142855]"
"4555";"1167598223294263296_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.13575, 0.10212499999999998, 0.10758333333333332]"
"4556";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.06005263157894737, 0.06473684210526316, 0.08126315789473684]"
"4557";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.12218181818181818, 0.06672727272727273, 0.10854545454545454]"
"4558";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.06722727272727273, 0.06752272727272726, 0.06695454545454545]"
"4559";"979452608560672768_train";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14929629629629632, 0.09985185185185184, 0.1265185185185185]"
"4560";"1034953244089278464_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18373684210526317, 0.1518421052631579, 0.1406315789473684]"
"4561";"1010864969817128960_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.18932000000000002, 0.15596, 0.19608]"
"4562";"1021029069876416512_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.19348275862068964, 0.12524137931034482, 0.17717241379310344]"
"4563";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2206153846153846, 0.15005128205128207, 0.18251282051282047]"
"4564";"1251333723112435712_train";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"4565";"1197350428754763777_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.05894444444444444, 0.04805555555555555, 0.05338888888888889]"
"4566";"N/A_train";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1256857142857143, 0.10622857142857144, 0.1055142857142857]"
"4567";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12023076923076922, 0.08088461538461537, 0.11457692307692308]"
"4568";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.1757142857142857, 0.14319047619047623, 0.16161904761904763]"
"4569";"N/A_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.10851851851851853, 0.06962962962962962, 0.11044444444444444]"
"4570";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.164825, 0.1233, 0.144075]"
"4571";"1122966812541489153_train";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12291666666666667, 0.10475, 0.109375]"
"4572";"1112473192822652928_train";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.05253846153846154, 0.025615384615384616, 0.047538461538461536]"
"4573";"N/A_train";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1501578947368421, 0.09005263157894736, 0.10194736842105263]"
