;tweetid;stance;emotion;moral;toxic;act;vad
3744;1445301490051072001;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5268181818181819, 0.3983636363636363, 0.5027272727272727]
3745;1420988380737900544;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.27309090909090905, 0.27854545454545454, 0.2792727272727273]
3746;1432660663722291203;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.4093, 0.2686, 0.31690000000000007]
3747;1439988468063608832;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.34514285714285714, 0.23814285714285713, 0.27999999999999997]
3748;1444204669421694979;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.4014545454545455, 0.5471818181818182, 0.5393636363636364]
3749;1445430021783498753;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.49890000000000007, 0.3559, 0.4373]
3750;1428416475669336064;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.6035833333333332, 0.4672500000000001, 0.6030833333333333]
3751;1426866174965465091;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.4569230769230769, 0.3753076923076923, 0.40499999999999997]
3752;1443843705140621322;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5742999999999999, 0.3634, 0.4624]
3753;1422521499563532292;believe;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;que;[0.425764705882353, 0.27470588235294124, 0.34958823529411764]
3754;1434209414408409092;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;sta;[0.537, 0.4099999999999999, 0.5728888888888889]
3755;1427852180975988740;believe;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[1, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.23000000000000004, 0.2222222222222222, 0.24233333333333335]
3756;1443329684477988866;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.597, 0.46630000000000005, 0.45969999999999994]
3757;1427026818528276480;ambiguous;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.46399999999999997, 0.2754, 0.38789999999999997]
3758;1443276612536053762;believe;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.38000000000000006, 0.3033333333333333, 0.3393333333333333]
3759;1454671780967161857;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.5136153846153846, 0.4993846153846153, 0.565923076923077]
3760;1424132531889217540;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];toxic;sta;[0.2884, 0.24230000000000002, 0.291]
3761;1428384662888484868;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.329, 0.341, 0.3298]
3762;1433281092274900992;ambiguous;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sug;[0.33166666666666667, 0.4613333333333333, 0.37466666666666665]
3763;1432123608491462656;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.30892857142857144, 0.31842857142857145, 0.3227142857142858]
3764;1575048889547522048;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;que;[0.3882, 0.30189999999999995, 0.3867]
3765;1431699254142124034;ambiguous;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.5190833333333333, 0.34308333333333335, 0.49225]
3766;1431501819616894976;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5278333333333333, 0.44691666666666663, 0.4214166666666667]
3767;1424769407692197898;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];non_toxic;sta;[0.5025000000000001, 0.413375, 0.510375]
3768;1438805427752341505;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.476, 0.43391666666666656, 0.5279166666666667]
3769;1438837783540424705;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.47225, 0.30308333333333337, 0.4393333333333333]
3770;1425128876209020932;ambiguous;[0, 1, 0, 0, 1, 1, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;sta;[0.385625, 0.27875, 0.356625]
3771;1431505325157281794;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.28618181818181815, 0.21990909090909092, 0.2838181818181818]
3772;1441318020769464329;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.5001818181818182, 0.3296363636363637, 0.3686363636363636]
3773;1422606173681946630;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.48944444444444446, 0.5241111111111112, 0.4356666666666667]
3774;1444734727815041028;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.7719999999999999, 0.5000833333333333, 0.6028333333333333]
3775;1425395062649860096;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.39333333333333337, 0.32975000000000004, 0.34708333333333335]
3776;1435503804791787525;believe;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 1, 0, 0, 1, 0, 0];non_toxic;oth;[0.42000000000000004, 0.34507142857142853, 0.39085714285714285]
3777;1439312588173578241;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.3309, 0.351, 0.4126]
3778;1518373812105998336;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;sug;[0.3774285714285715, 0.3077142857142857, 0.38100000000000006]
3779;1424100953095954432;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.39327272727272733, 0.20990909090909093, 0.2611818181818182]
3780;1422849867874017282;believe;[0, 1, 0, 0, 0, 0, 0, 1, 0, 1];[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.43962499999999993, 0.3465, 0.33787500000000004]
3781;1442832167906816006;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;sta;[0.6060833333333332, 0.3916666666666666, 0.48150000000000004]
3782;1421150685480071173;believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];non_toxic;oth;[0.29633333333333334, 0.167, 0.2514444444444444]
3783;1441311443236933632;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.660125, 0.53625, 0.654]
3784;1431541782672809984;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.427, 0.36323076923076925, 0.36130769230769233]
3785;1433037713331077122;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5908, 0.42280000000000006, 0.5226]
3786;1445670107917656068;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];non_toxic;oth;[0.5496666666666666, 0.45741666666666664, 0.5239166666666666]
3787;1428393656868909060;ambiguous;[0, 0, 0, 0, 0, 1, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4428181818181818, 0.35663636363636364, 0.44727272727272727]
3788;1422754211008335876;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5857500000000001, 0.45883333333333337, 0.5654166666666666]
3789;1434561855859531785;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.20529999999999998, 0.15150000000000002, 0.1873]
3790;1441296342014304260;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5001666666666665, 0.3834166666666667, 0.49091666666666667]
3791;1423588742355423236;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.47900000000000004, 0.35675000000000007, 0.4559166666666667]
3792;1425811444520701954;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5375454545454544, 0.33772727272727276, 0.4479999999999999]
3793;1420898893089308675;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.48275, 0.25625000000000003, 0.4391666666666667]
3794;1430369837310779395;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[1, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.6486666666666666, 0.36308333333333337, 0.5064166666666666]
3795;1440656504823058440;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.42969999999999997, 0.35619999999999996, 0.3962]
3796;1520251984112398336;deny;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.47379999999999994, 0.35209999999999997, 0.4082]
3797;1426227051225260032;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5801666666666667, 0.49308333333333326, 0.6063333333333334]
3798;1456409669350694915;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.38775000000000004, 0.42774999999999996, 0.4]
3799;1435820180798525449;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.7799999999999999, 0.5067, 0.6517]
3800;1564576920209170432;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.31327272727272726, 0.18999999999999997, 0.2524545454545455]
3801;1445430285290520576;believe;[1, 1, 0, 1, 1, 0, 1, 1, 1, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.5215, 0.3725, 0.45525]
3802;1421288361369640962;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.8905000000000001, 0.487, 0.6925]
3803;1425396132008521733;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.40964285714285714, 0.3072857142857143, 0.36014285714285715]
3804;1423229796037939204;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.324, 0.1724, 0.3182]
3805;1428066141734424576;ambiguous;[0, 0, 0, 1, 0, 1, 1, 0, 0, 1];[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sug;[0.4265555555555555, 0.31622222222222224, 0.41044444444444445]
3806;1422867409321353221;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.4671111111111112, 0.297, 0.45488888888888884]
3807;1432361994347167756;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.3699230769230769, 0.29807692307692313, 0.3785384615384615]
3808;1431973675318788100;believe;[0, 1, 0, 1, 0, 0, 1, 0, 0, 0];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4613333333333333, 0.5279999999999999, 0.5315833333333333]
3809;1436361835335372823;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.4389, 0.3594, 0.4548]
3810;1458764039018930184;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.43307692307692314, 0.5237692307692308, 0.47053846153846146]
3811;1434074176856510466;believe;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.50325, 0.34741666666666665, 0.43533333333333335]
3812;1431486059842400262;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.648, 0.34344444444444444, 0.5928888888888888]
3813;1459295846101622785;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.5146, 0.4656999999999999, 0.49149999999999994]
3814;1428288369684107265;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.44399999999999995, 0.2796666666666667, 0.35544444444444445]
3815;1433479180826517526;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;exp;[0.5365, 0.30162500000000003, 0.469]
3816;1420812436010151939;believe;[1, 0, 0, 1, 0, 0, 0, 1, 0, 0];[1, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sug;[0.647125, 0.521, 0.6495]
3817;1434182380982521856;believe;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.29483333333333334, 0.3968333333333333, 0.42958333333333326]
3818;1476542660592775177;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.18612499999999998, 0.26537499999999997, 0.23225]
3819;1442869614996721665;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.5376923076923077, 0.41384615384615386, 0.4371538461538461]
3820;1563646443302404096;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;sta;[0.4508, 0.3784, 0.4227]
3821;1425098447032659976;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.36169230769230776, 0.25, 0.329]
3822;1424780731763597318;ambiguous;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.49244444444444446, 0.44333333333333325, 0.47044444444444444]
3823;1442501233697251331;believe;[0, 1, 0, 0, 1, 0, 1, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.5126923076923077, 0.40438461538461534, 0.4475384615384615]
3824;1429746651426607113;believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.4580714285714285, 0.3886428571428571, 0.4385]
3825;1444905123323551747;believe;[0, 1, 0, 0, 0, 0, 1, 1, 1, 0];[0, 0, 0, 1, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.512, 0.3609090909090909, 0.42654545454545456]
3826;1426834701440851968;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.4345833333333333, 0.32216666666666666, 0.4053333333333333]
3827;1439915960497025025;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.7649090909090911, 0.3995454545454545, 0.49800000000000005]
3828;1428190997029212166;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.6201818181818181, 0.43327272727272725, 0.4565454545454546]
3829;1427537698672181249;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.6486666666666667, 0.4917777777777778, 0.6503333333333333]
3830;1442807313186926594;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;sta;[0.19525, 0.23399999999999999, 0.1965]
3831;1435846174104330242;believe;[0, 1, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.7038, 0.42560000000000003, 0.5498]
3832;1422398561216389120;ambiguous;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.36490000000000006, 0.287, 0.32249999999999995]
3833;1422178468570206212;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;oth;[0.3619, 0.2586, 0.3588]
3834;1426883590105747456;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.645375, 0.7278749999999999, 0.719625]
3835;1442563105049907202;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.6660999999999999, 0.5565999999999999, 0.6430999999999999]
3836;1513163113721470983;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;exp;[0.402625, 0.283, 0.41387500000000005]
3837;1425730129955807232;believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 0, 0, 0, 1, 1, 0, 0, 0];non_toxic;exp;[0.6364545454545454, 0.3577272727272727, 0.5158181818181817]
3838;1440268282364260352;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6243, 0.4367, 0.6473000000000001]
3839;1425565061066731523;believe;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.31510000000000005, 0.20339999999999997, 0.292]
3840;1425175157878972421;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;exp;[0.703857142857143, 0.41857142857142854, 0.5577142857142857]
3841;1427937156891303940;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.352, 0.3355, 0.3679]
3842;1428249051070443524;ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.19990000000000002, 0.22010000000000002, 0.2262]
3843;1559470083675951104;deny;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.49533333333333335, 0.26911111111111113, 0.44188888888888883]
3844;1439518577321816064;believe;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.47000000000000003, 0.4057142857142857, 0.45685714285714285]
3845;1443894701707382785;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.47455555555555556, 0.3792222222222222, 0.48133333333333334]
3846;1438472817104855048;believe;[0, 1, 0, 1, 0, 0, 1, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;exp;[0.44966666666666666, 0.4828333333333334, 0.501]
3847;1469504333804937216;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.13422222222222221, 0.2497777777777778, 0.2117777777777778]
3848;1442046472451543045;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.5269230769230769, 0.3744615384615384, 0.4634615384615385]
3849;1422593069531140097;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.36588888888888893, 0.3184444444444444, 0.44400000000000006]
3850;1457971522237255681;deny;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[1, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5132727272727272, 0.4192727272727273, 0.5296363636363637]
3851;1434281521972752384;ambiguous;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.4713333333333334, 0.3196666666666667, 0.425]
3852;1431267593910947841;ambiguous;[1, 1, 1, 1, 1, 0, 1, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6252727272727273, 0.46918181818181814, 0.5621818181818182]
3853;1428257256576102403;ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.21972727272727272, 0.2299090909090909, 0.23490909090909087]
3854;1429586089585512453;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6275, 0.4894999999999999, 0.5790833333333333]
3855;1440964162121715714;deny;[0, 0, 0, 0, 1, 0, 1, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;sta;[0.4058, 0.2742, 0.25470000000000004]
3856;1430153139781464067;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.9561249999999999, 0.621, 0.8427499999999999]
3857;1433880895799259136;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.40513333333333335, 0.3248, 0.40013333333333334]
3858;1442589575424118787;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.3139090909090909, 0.23272727272727273, 0.33954545454545454]
3859;1421473172097019905;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.35663636363636364, 0.2981818181818182, 0.34754545454545455]
3860;1428606771732561925;ambiguous;[1, 0, 1, 1, 0, 1, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;que;[0.4190999999999999, 0.49329999999999996, 0.5104000000000001]
3861;1518934597484089346;deny;[1, 0, 1, 1, 0, 1, 1, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.2804166666666667, 0.215, 0.24475]
3862;1438166004924833794;believe;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;exp;[0.39499999999999996, 0.27607692307692305, 0.3565384615384615]
3863;1425411518166798339;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];non_toxic;sug;[0.6327777777777777, 0.4278888888888889, 0.5061111111111111]
3864;1436992556169146368;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.5937333333333332, 0.4122, 0.5846666666666667]
3865;1443628686457163777;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4686, 0.4681, 0.4707]
3866;1438866587793215493;believe;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sug;[0.5796363636363636, 0.44309090909090915, 0.5318181818181817]
3867;1442444282384642056;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.49874999999999997, 0.3853333333333333, 0.457]
3868;1428811201690079238;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.38075000000000003, 0.330375, 0.397125]
